Compound ID,SMILES,measured log(solubility:mol/L),nBase,SpAbs_A,SpMax_A,SpMAD_A,VR1_A,nAromAtom,nSpiro,nBridgehead,nHetero,nN,nO,nS,nP,nF,nCl,nBr,nI,ATS0Z,AATS0dv,AATS0Z,AATS0se,AATS0i,ATSC2c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC1se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC1p,ATSC1i,ATSC2i,ATSC3i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC1d,AATSC2Z,AATSC0v,AATSC0i,MATS1c,MATS1Z,MATS2Z,GATS2c,GATS1Z,GATS2Z,GATS2v,GATS1se,GATS2se,GATS2i,BCUTc-1l,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTZ-1l,BalabanJ,nBondsD,nBondsT,FPSA3,RNCG,RPCG,RNCS,RPCS,C2SP1,C1SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,FCSP3,Xch-3d,Xch-4d,Xc-4d,Xc-4dv,NsCH3,NdCH2,NtCH,NdsCH,NsssCH,NaasC,NaaaC,NsNH2,NdNH,NssNH,NaaNH,NtN,NdsN,NaaN,NsssN,NddsN,NaasN,NsOH,NssO,NaaO,NsSH,NdS,NssS,NaaS,NdssS,NddssS,SsssCH,SdssC,SaasC,ETA_shape_y,ETA_beta_ns_d,AETA_eta,AETA_eta_RL,ETA_dEpsilon_D,ETA_dBeta,GeomShapeIndex,nHBDon,IC0,IC1,SIC0,SIC1,FilterItLogS,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,SlogP_VSA10,SlogP_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState4,VSA_EState5,VSA_EState9,AMID_O,PBF,n5Ring,n7Ring,n8Ring,nHRing,n3HRing,n5HRing,n5aRing,nAHRing,n5AHRing,n6AHRing,nFRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n10FHRing,n12FHRing,nG12FHRing,n9FaRing,nFaHRing,nG12FaHRing,nFARing,n9FARing,n10FARing,nFAHRing,n10FAHRing,nRot,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,Lipinski,GhoseFilter
"1,2,3,5-Tetrachlorobenzene",Clc1cc(Cl)c(Cl)c(Cl)c1,-4.63,0,11.64305218185358,2.307250371348215,1.164305218185358,31.09042046055176,6,0,0,4,0,0,0,0,0,4,0,0,1374,7.034979423868312,114.5,8.915210333333333,150.2699293213415,0.004853154311187379,0.01628128747632333,-0.003987625963021048,0.0,0.0,0.0,0.3703703703703622,-15.56995884773663,-7.651234567901229,-0.31687242798353,7.231481481481486,0.0,0.0,0.0,-3.833333333333333,-2.416666666666667,-6.661338147750939e-16,2.083333333333333,0.0,0.0,0.0,2.131628207280301e-14,-48.16666666666664,-194.75,85.33333333333333,-61.25000000000001,0.0,0.0,0.0,6.750155989720952e-14,-21.14892625321969,-200.3961129469749,94.91082491018241,-84.33636178357264,0.0,0.0,0.0,-1.387778780781446e-17,-0.6614939999999999,0.2598963333333334,-0.1181949999999999,0.0,0.0,0.0,-3.035766082959412e-18,1.376676550535194e-14,-5.515790392801479,-3.023178557046753,2.625253516077739,0.0,0.0,0.0,-0.05555555555555549,-2.675925925925924,35.16176267893078,0.9635122922412488,-0.3514902719818617,4.870437640396726e-17,-0.07336887534907333,0.7494997466710082,0.5592155369383092,0.7456207159177456,0.6723724683200147,0.6200535071169904,0.8267380094893205,1.194179402462833,-0.284105945716815,0.7728419209033168,3.2302889284874,0.9923745281312953,5.700298261089002,2.487265641213951,0,0,0.01048643325384003,0.2235158903168304,0.2067228859640076,316.4679404329542,26.7405111486538,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.574506172839508,0.3414634146341463,2.0,0.5686468211277809,0.4609060905280621,0.0,2.0,0.5674181635894462,0,1.459147917027245,1.91829583405449,0.40701901811629,0.5350950905814503,-4.565661576512394,0.0,0.0,0.0,0.0,46.40375956093006,12.13273413692322,5.022633313741326,15.06789994122398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0905332549653,0.0,0.0,0.0,20.0905332549653,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.409387347433677e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1111111111111111,0.07692307692307693,0.07492063492063493,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,3-Trichlorobenzene",Clc1cccc(Cl)c1Cl,-4.0,0,10.89133067866973,2.263820977852396,1.210147853185526,26.62309328200857,6,0,0,3,0,0,0,0,0,3,0,0,1086,6.401234567901234,90.5,8.46878025,151.6664480052873,-0.02907758858337384,0.0145781673718533,-0.01561999030853734,0.0,0.0,0.0,1.666666666666661,-14.24074074074075,-8.484567901234568,-1.469135802469132,6.805555555555558,0.0,0.0,0.0,-3.875,-2.4375,0.0,1.6875,0.0,0.0,0.0,0.0,-13.5,121.25,-128.0,-185.25,0.0,0.0,0.0,-5.684341886080801e-14,-64.69291538830495,110.0197796711213,-142.3662373652736,-181.2028983537581,0.0,0.0,0.0,-3.538835890992686e-16,0.3278523125000001,-0.3898444999999996,-0.5227745624999999,0.0,0.0,0.0,7.355227538141662e-16,-1.06581410364015e-14,-6.137194422648379,-2.869634690839679,2.77015343059744,0.0,0.0,0.0,0.04166666666666666,-0.75,46.37371190603591,1.072606367229186,-0.3047590321294411,0.0,-0.0218978102189781,1.184953249474865,0.4884428223844282,0.6512570965125709,0.7531979306295717,0.5385112263490236,0.7180149684653648,1.193882793453763,-0.2871646922202619,0.7728446855385613,3.228336554089175,0.992374707226899,5.700472533113315,2.413324848196347,0,0,0.01634852384240699,0.2122767372541593,0.1997938904577292,293.1218420874065,26.95845815664887,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.397376543209878,0.2916666666666666,1.5,0.5038723824724101,0.4683571172403634,0.0,2.25,0.482918604886853,0,1.5,2.0,0.4184144184766947,0.5578858913022597,-3.790285475932683,0.0,0.0,0.0,0.0,40.86918673915916,12.13273413692322,0.0,15.06789994122398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06789994122398,0.0,0.0,0.0,15.06789994122398,0.0,0.0,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.957384870981125e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1296296296296297,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,3-Trimethylbenzene ",Cc1cccc(C)c1C,-3.2,0,10.89133067866973,2.263820977852396,1.210147853185526,26.62309328200857,6,0,0,0,0,0,0,0,0,0,0,0,336,3.714285714285714,16.0,7.070772000000002,160.007668052428,0.003173933489244684,-0.03712875881723415,0.005941535878817912,0.02277326383730032,0.0,0.0,27.71428571428571,-1.979591836734693,-52.20408163265304,-43.87755102040817,21.55102040816326,23.51020408163265,0.0,0.0,-3.530612244897959,-11.26530612244898,-5.326530612244898,4.959183673469389,3.306122448979592,0.0,0.0,-6.217248937900877e-15,47.44897959183673,-60.20408163265305,-161.734693877551,27.55102040816325,82.6530612244898,0.0,0.0,-3.694822225952521e-13,427.2826418336265,-542.1435670577202,-1456.436531841502,248.0995984840419,744.2987954521242,0.0,0.0,2.402592014227878e-16,-0.05711199999999967,-0.1534279999999998,0.02613599999999952,0.0784079999999996,0.0,0.0,2.692290834716005e-15,4.285460875053104e-14,10.37597714338281,-13.16521831095875,6.024760921964116,18.07428276589254,0.0,0.0,0.2993197278911566,1.318027210884354,55.13324410756474,1.338835760436489,0.04155693276842094,-4.835638062811794e-17,0.2152777777777778,0.9329728113336955,1.111111111111112,0.8101851851851855,0.8101851851851851,1.111111111111111,0.810185185185185,0.8101851851851849,-0.3456872152103652,0.9947539258876037,3.228336554089175,0.992374707226899,5.680267107858556,2.413324848196347,0,0,0.02558562069002837,0.1405276501011813,0.1424372331111658,119.3545476608273,127.6028140489306,0,0,3,3,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.182870370370371,0.3333333333333333,0.0,0.6513952425484276,0.4683571172403634,0.0,1.5,0.6900974958691423,0,0.9852281360342515,2.128085278891394,0.2243071347541535,0.4845017046935283,-3.055349557103468,0.0,0.0,0.0,0.0,18.19910120538483,37.46156607416286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.77121159907187,0.0,0.0,0.0,0.0,0.0,0.0,16.69035447509099,0.0,0.0,38.9703128044567,0.0,4.182870370370371,0.0,0.0,0.0,0.2840967831934148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1296296296296297,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,4,5-Tetrabromobenzene",Brc1cc(Br)c(Br)cc1Br,-6.98,0,11.68323850592756,2.302775637731996,1.168323850592756,30.93721347358917,6,0,0,4,0,0,0,0,0,0,4,0,5118,6.855738454503887,426.5,8.343988999999999,140.7387435290415,0.006254675740394647,-0.01850938674270355,0.009103950207121401,0.0,0.0,0.0,-0.32098765432099,-19.32258802011889,-8.878943758573389,0.3008687700045742,9.199931412894376,0.0,0.0,0.0,-4.833333333333332,-1.416666666666667,-6.661338147750939e-16,2.083333333333333,0.0,0.0,0.0,8.526512829121202e-14,-468.1666666666665,-1004.75,-770.6666666666667,1004.75,0.0,0.0,0.0,1.154631945610163e-14,-1.621985591681595,-293.3168285410912,-292.5058357452504,293.3168285410911,0.0,0.0,0.0,2.359223927328458e-16,-0.3143579999999999,-0.262086,0.3143579999999996,0.0,0.0,0.0,5.551115123125783e-17,3.996802888650564e-15,-1.978168381741494,-3.112384615836748,3.112384615836745,0.0,0.0,0.0,-0.05555555555555549,-26.00925925925925,49.02130355615532,0.6835781344512492,-0.5123008338753949,3.441347839010306e-17,-0.1259697744293466,0.6122791525046232,0.6315417731736849,0.842055697564913,0.6144811201521916,0.5890264026402641,0.7853685368536855,0.9058544664071274,-0.2989599253562517,0.2549395050041449,3.196034320066595,0.9924483584687501,5.700729572393231,2.461968939797749,0,0,0.007109904803928571,0.1898528617643706,0.2479720388157634,368.302737052099,57.24905136114673,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.176203703703704,0.24,2.0,0.8802387307929832,0.4609060905280621,0.0,3.0,0.5948719072867328,0,1.459147917027245,1.91829583405449,0.40701901811629,0.5350950905814503,-5.429948783740722,0.0,0.0,0.0,0.0,0.0,75.85250972872062,17.89087806332966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89087806332966,0.0,0.0,12.13273413692322,63.71977559179739,4.176203703703704,0.0,0.0,0.0,0.0,1.332024790653026e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.126984126984127,0.0576923076923077,0.1007407407407407,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,4,5-Tetrachlorobenzene",Clc1cc(Cl)c(Cl)cc1Cl,-5.56,0,11.68323850592756,2.302775637731996,1.168323850592756,30.93721347358917,6,0,0,4,0,0,0,0,0,4,0,0,1374,7.034979423868312,114.5,8.915210333333333,150.2699293213415,0.005127484363725537,-0.03094461185898227,0.01795790884101072,0.0,0.0,0.0,0.3703703703703631,-16.56995884773663,-8.206790123456786,0.6337448559670871,7.836419753086425,0.0,0.0,0.0,-4.833333333333332,-1.416666666666667,-6.661338147750939e-16,2.083333333333333,0.0,0.0,0.0,2.131628207280301e-14,-48.16666666666664,-194.75,-170.6666666666667,194.75,0.0,0.0,0.0,7.105427357601002e-14,-21.14892625321968,-200.3961129469749,-189.821649820365,200.3961129469748,0.0,0.0,0.0,0.0,-0.661494,-0.5197926666666667,0.661494,0.0,0.0,0.0,-3.469446951953614e-18,1.376676550535194e-14,-5.515790392801481,-3.023178557046753,3.02317855704674,0.0,0.0,0.0,-0.05555555555555549,-2.675925925925924,35.16176267893078,0.9635122922412488,-0.4037227161706406,4.870437640396726e-17,-0.07336887534907333,0.7364590806516972,0.5592155369383092,0.7456207159177456,0.6723724683200147,0.6200535071169904,0.8267380094893205,1.194179402462833,-0.2842419663516559,0.7728914943213638,3.196034320066595,0.9924483584687501,5.700298426223402,2.461968939797749,0,0,0.0101166278447182,0.2209237077077352,0.1751476578898533,284.6300284456507,87.98236565163297,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.652098765432101,0.3414634146341463,2.0,0.5663017261570916,0.4609060905280621,0.0,2.0,0.5754447246107657,0,1.459147917027245,1.91829583405449,0.40701901811629,0.5350950905814503,-4.565661576512394,0.0,0.0,0.0,0.0,46.40375956093006,12.13273413692322,0.0,20.0905332549653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0905332549653,0.0,0.0,0.0,20.0905332549653,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.467275453868674e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.126984126984127,0.0576923076923077,0.1007407407407407,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,4,5-Tetramethylbenzene",Cc1cc(C)c(C)cc1C,-4.59,0,11.68323850592756,2.302775637731996,1.168323850592756,30.93721347358917,6,0,0,0,0,0,0,0,0,0,0,0,374,3.583333333333333,15.58333333333333,7.060985666666667,160.6996120516452,0.01295340297911412,-0.03325864781578059,0.01290918373975038,0.0008261211378212478,0.01408656963630164,0.0,35.33333333333331,1.29166666666667,-56.02083333333334,-52.41666666666669,-0.4375000000000077,22.20833333333334,21.125,0.0,-3.375000000000002,-10.6875,-8.750000000000002,-0.1041666666666655,5.208333333333335,3.125000000000002,0.0,3.552713678800501e-15,73.95833333333329,-83.85416666666666,-152.0833333333334,5.729166666666687,5.208333333333346,78.125,0.0,-1.35003119794419e-13,666.0019314243668,-755.1148659107264,-1369.525098421939,51.59169891315555,46.9015444665049,703.5231669975711,0.0,3.165870343657673e-16,-0.0795474166666661,-0.1442723333333331,0.005434916666666224,0.00494083333333303,0.07411249999999957,0.0,-1.582067810090848e-15,6.750155989720952e-14,16.17295003666166,-18.33693630917256,1.252834157769466,1.13894014342681,17.08410215140303,0.0,0.3194444444444444,1.760912698412697,54.71846854425551,1.328763500664686,0.06646561960566366,2.436146522606058e-17,0.2897959183673467,0.842043705481398,1.15,0.7510204081632654,0.7510204081632653,1.15,0.7510204081632651,0.7510204081632653,-0.3519975533771862,0.9948062705010733,3.196034320066595,0.9924483584687501,5.675837075542018,2.461968939797749,0,0,0.02280880112308051,0.1210579098880813,0.136218338102441,108.4985731175115,99.70472127298255,0,0,4,4,0,0,0,0.4,0.0,0.0,0.0,0.0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.567037037037037,0.4,0.0,0.7582383422427401,0.4609060905280621,0.0,1.0,0.5313472973047665,0,0.9798687566511528,1.959147917027245,0.2137135814081428,0.4272985693381561,-3.610082394121515,0.0,0.0,0.0,0.0,12.13273413692322,49.94875476555048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6949487987625,0.0,0.0,0.0,0.0,0.0,0.0,22.25380596678798,0.0,0.0,39.82768293568571,0.0,5.567037037037037,0.0,0.0,0.0,0.3320340491020011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.126984126984127,0.0576923076923077,0.1007407407407407,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,4-tribromobenzene",c1(Br)c(Br)cc(Br)cc1,-4.5,0,10.79228018622648,2.245826779937864,1.199142242914053,26.53469113969723,6,0,0,3,0,0,0,0,0,0,3,0,3894,6.266803840877915,324.5,8.040364249999998,144.5180586610623,0.002630569361634554,-0.009274091349483971,0.003483148612423334,0.0,0.0,0.0,-0.111111111111112,-17.79835390946502,-8.562414266117969,0.09602194787380003,8.536351165980797,0.0,0.0,0.0,-3.875,-1.4375,0.0,1.6875,0.0,0.0,0.0,0.0,-216.0,-686.0,-578.0,397.0,0.0,0.0,0.0,2.486899575160351e-14,-30.79442503123524,-234.7765893245554,-219.3793768089378,125.0869009200865,0.0,0.0,0.0,-2.046973701652632e-16,-0.2156446874999998,-0.1965644999999996,0.1173624375000001,0.0,0.0,0.0,-1.942890293094024e-16,-8.215650382226158e-15,-3.135599714793379,-3.160275176121181,2.364037516758939,0.0,0.0,0.0,-0.04166666666666666,-12.0,59.97724837410698,0.9207187821466866,-0.4706083240600293,0.0,-0.0664819944598338,0.7252694193169505,0.5497460757156049,0.7329947676208065,0.6634054277256489,0.5108552482172867,0.6811403309563823,0.957977759006823,-0.2990595071092165,0.2549468477530557,3.177507618405458,0.9925207658823773,5.700797111355644,2.34622717382778,0,0,0.01131150673434888,0.184711206084072,0.2352509611751643,431.5497528574488,63.28363350624485,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.222361111111112,0.2142857142857143,1.5,0.725919671511607,0.4664863669730737,0.0,3.0,0.5997223790219736,0,1.5,2.0,0.4184144184766947,0.5578858913022597,-4.481116462516357,0.0,0.0,0.0,0.0,15.92994389794935,50.05898900128353,13.41815854749724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41815854749724,0.0,0.0,18.19910120538483,47.78983169384804,3.222361111111112,0.0,0.0,0.0,0.0,1.422733707095766e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.1111111111111111,0.05625,0.1033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,4-Trichlorobenzene",Clc1ccc(Cl)c(Cl)c1,-3.59,0,10.79228018622647,2.245826779937864,1.199142242914053,26.53469113969724,6,0,0,3,0,0,0,0,0,3,0,0,1086,6.401234567901234,90.5,8.468780249999998,151.6664480052873,0.004298523779292431,-0.01550727470469324,0.005877038684536111,0.0,0.0,0.0,0.666666666666663,-15.7962962962963,-8.089506172839505,0.08641975308642302,7.410493827160495,0.0,0.0,0.0,-3.875,-1.4375,0.0,1.6875,0.0,0.0,0.0,0.0,-13.5,-134.75,-128.0,70.75,0.0,0.0,0.0,8.526512829121202e-14,-64.69291538830481,-174.7126950594262,-142.3662373652737,103.5295763767893,0.0,0.0,0.0,-3.538835890992686e-16,-0.4518366874999998,-0.3898444999999997,0.2569144375000002,0.0,0.0,0.0,4.024558464266192e-16,-1.06581410364015e-14,-6.137194422648379,-3.267559731808678,3.168078471566439,0.0,0.0,0.0,-0.04166666666666666,-0.75,46.37371190603591,1.072606367229186,-0.4665641018780921,0.0,-0.0218978102189781,0.725187295299648,0.4884428223844282,0.6512570965125709,0.7531979306295717,0.5385112263490237,0.7180149684653648,1.193882793453763,-0.2873604846015337,0.7729038079006085,3.177507618405452,0.9925207658823771,5.70047335763972,2.34622717382778,0,0,0.01419042233333765,0.2371604502617944,0.18422518963894,294.7637318809522,83.4803192872681,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.620030864197532,0.2916666666666666,1.5,0.4970792002394239,0.4664863669730736,0.0,2.25,0.5627402366847694,0,1.5,2.0,0.4184144184766947,0.5578858913022597,-3.790285475932683,0.0,0.0,0.0,0.0,34.80281967069755,18.19910120538483,5.022633313741326,10.04526662748265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06789994122398,0.0,0.0,0.0,15.06789994122398,0.0,0.0,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.693610043850466e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.1111111111111111,0.05625,0.1033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,-3.31,0,10.79228018622647,2.245826779937864,1.199142242914053,26.53469113969724,6,0,0,0,0,0,0,0,0,0,0,0,336,3.714285714285714,16.0,7.070772000000002,160.007668052428,0.004957512648194778,-0.02176785424990958,0.01118337085962632,0.005639140257459156,0.007040730003210867,0.0,26.71428571428571,-3.979591836734692,-45.3469387755102,-35.02040816326531,3.938775510204078,16.65306122448979,11.75510204081633,0.0,-3.53061224489796,-7.69387755102041,-5.326530612244897,0.7346938775510206,3.306122448979592,1.653061224489796,0.0,-8.881784197001252e-16,47.44897959183673,-85.20408163265306,-97.44897959183673,11.22448979591836,18.3673469387755,41.32653061224489,0.0,-3.126388037344441e-13,427.2826418336265,-767.2709804969428,-877.5374687120716,101.0776141972024,165.3997323226944,372.1493977260621,0.0,2.333203075188806e-16,-0.08082799999999965,-0.09244399999999994,0.01064799999999969,0.0174239999999998,0.03920399999999981,0.0,2.359223927328458e-15,4.285460875053104e-14,10.37597714338281,-18.63213099940775,2.45453222746684,4.016507281309432,9.037141382946269,0.0,0.2517006802721089,1.318027210884354,55.13324410756474,1.338835760436489,0.05179551957824009,-6.908054375445421e-18,0.2152777777777778,0.9185315481265763,1.111111111111112,0.8101851851851855,0.8101851851851852,1.111111111111111,0.810185185185185,0.810185185185185,-0.3419456523059158,0.9948221228637371,3.177507618405452,0.9925207658823771,5.681215902414762,2.34622717382778,0,0,0.02441417713918381,0.1342762432499369,0.1429137865270977,101.6883177576654,93.52854167436581,0,0,3,3,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.105277777777778,0.3333333333333333,0.0,0.6381949279922314,0.4664863669730736,0.0,1.5,0.5523008547083456,0,0.9852281360342515,2.128085278891394,0.2243071347541535,0.4845017046935283,-3.055349557103468,0.0,0.0,0.0,0.0,23.76255269708183,31.89811458246586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.77121159907187,0.0,0.0,0.0,0.0,0.0,0.0,16.69035447509099,0.0,0.0,38.9703128044567,0.0,4.105277777777778,0.0,0.0,0.0,0.287906263198643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.1111111111111111,0.05625,0.1033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,0
"1,2-Benzenediol",Oc1ccccc1O,0.62,0,9.953959938490616,2.193527085331056,1.244244992311327,22.45793504300883,6,0,0,2,0,2,0,0,0,0,0,0,350,8.428571428571429,25.0,8.018379428571427,160.083901449321,-0.06747553331495365,-0.3460071384939987,0.06878868309574235,0.0366088566227862,0.0,0.0,-0.1428571428571419,-3.591836734693876,-11.48979591836735,-32.44897959183673,11.63265306122449,9.183673469387754,0.0,0.0,-4.040816326530612,-3.979591836734695,-0.3265306122448981,2.122448979591836,0.6530612244897959,0.0,0.0,-12.57142857142858,-9.020408163265323,-10.77551020408164,-65.59183673469387,23.34693877551022,19.75510204081633,0.0,0.0,90.80256604336635,-204.5633035355214,-315.7123375239445,-255.0853828283416,224.9097714805783,119.6723256392634,0.0,0.0,-0.3953691428571421,0.4508551836734698,-0.9098943673469375,-0.05548604081632764,0.09479902040816271,0.0,0.0,0.7799173439999993,4.712011877285731,-8.079856888448333,-10.06358117174595,5.35156929446022,1.997042237211584,0.0,0.0,0.1326530612244898,-0.4510204081632662,48.56805153208565,1.34449638136506,-0.5819816908644628,-0.1145833333333335,-0.05755208333333345,0.7040065069072141,0.8717447916666666,0.7879557291666667,1.141913762699957,1.070636080053137,0.6624113562802121,1.327854969400343,-0.2846078664116791,2.752042582440641,3.175565151062059,0.9925247571425075,5.699244484914745,2.279400270958367,0,0,0.06689997572152742,0.4355215913052869,0.2533131177736636,74.06510643130144,66.7772722718931,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,-0.152777777777777,0.2727272727272728,1.0,0.3503893219976222,0.4755663065800389,0.1183333333333334,2.5,0.5603955110607862,2,1.448815635725185,2.235926350629033,0.3805307530778357,0.5872650163701244,-0.5786733952133488,0.0,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,0.0,11.49902366656781,0.0,0.0,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,11.49902366656781,11.49902366656781,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,0.0,0.0,-0.152777777777777,0.0,0.4361424620089954,2.501403385219984e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.1111111111111112,0.046875,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1,0
